learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.134406363,4.8952035938575864E-9,1000.0,0.9744530446065053,0.8028044065154155,0.936,0.8485744706021532,0.0,0.3869625520110957,0.9454732863147923,0.967741935483871,0.7706093189964159,1000.0,140784.0,15.0,0.38274083635795125,0.6172591636420487,525.8666666666667,6.295021968770373,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.211219417,7.692805802586178E-9,2000.0,0.9859590949751544,0.8093980298401209,0.936,0.8575225848965037,0.9744530446065053,0.447178002894356,0.9501949644907645,0.9902912621359223,0.7823129251700682,2000.0,140784.0,15.0,0.6835893363974389,0.31641066360256126,1111.7999999999997,8.248636250920482,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.27003426,9.834896581619977E-9,3000.0,0.98415409847235,0.8215887711131642,0.943,0.8689691318860168,0.9859590949751544,0.40646976090014064,0.9590783198616742,1.0,0.8050171037628276,3000.0,140784.0,15.0,0.7485419091591357,0.25145809084086423,1664.333333333333,10.407719967439283,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.31810188,1.1585563595592975E-8,4000.0,0.9807888820764358,0.8164489390185407,0.933,0.8497326587002549,0.98415409847235,0.43061516452074394,0.9492014378901993,0.9933554817275747,0.772495755517827,4000.0,140784.0,15.0,0.8183628156735349,0.18163718432646503,2232.6,12.26174849646152,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.363363346,1.3234027895058195E-8,5000.0,0.9805236091631604,0.8172590483518798,0.937,0.8603042263515013,0.9807888820764358,0.4492753623188406,0.9524751840111546,0.9967741935483871,0.7883064516129034,5000.0,140784.0,15.0,0.6831669734629613,0.3168330265370386,2820.2000000000003,12.39900149589629,2944.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.440953537,1.643922671524187E-8,6000.0,0.9817555147058824,0.8010298670374854,0.937,0.8619752870037684,0.9805236091631604,0.47058823529411764,0.9511071335090305,0.99375,0.7909292035398232,6000.0,159680.0,15.0,0.8138928585386278,0.18610714146137222,3422.4,15.116310963421531,4191.466666666666,426.5736565289099,2.2,0.26186146828319085,1.6,0.13093073414159542,1.6,0.13093073414159542,0.6,0.13093073414159542,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.529580744,2.1200714098457244E-8,7000.0,0.9856172050262506,0.8099556806113029,0.949,0.8855876309012104,0.9817555147058824,0.447178002894356,0.9615815228562106,0.9967637540453075,0.8313651393481339,7000.0,207672.0,15.0,0.8324061537535923,0.16759384624640772,4010.8666666666663,18.470792043931365,7363.2,336.7653867520914,4.333333333333332,0.2519763153394849,2.666666666666666,0.12598815766974245,2.666666666666666,0.12598815766974245,1.6666666666666665,0.12598815766974242,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.59346405,2.4897000085196143E-8,8000.0,0.985138248296143,0.8301712035861774,0.949,0.8836381557332165,0.9856172050262506,0.422475106685633,0.9630440122647732,1.0,0.8309859154929575,8000.0,223656.0,15.0,0.6213372869817114,0.3786627130182884,4588.199999999999,17.490459984694194,8419.2,175.67554509053653,5.133333333333334,0.1333333333333333,3.066666666666667,0.06666666666666665,3.066666666666667,0.06666666666666665,2.066666666666667,0.06666666666666665,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,0.643074704,2.7767470896039154E-8,9000.0,0.9843081312410842,0.8340755896503014,0.942,0.8689307004976112,0.985138248296143,0.42653352353780316,0.9577374669682749,1.0,0.8075930704017691,9000.0,223656.0,15.0,0.8251402388011715,0.1748597611988285,5166.0,18.790828563297527,8419.2,175.67554509053653,5.133333333333334,0.1333333333333333,3.066666666666667,0.06666666666666665,3.066666666666667,0.06666666666666665,2.066666666666667,0.06666666666666665,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,0.698827035,3.1073722520584446E-8,10000.0,0.9875638495472486,0.8559392303476028,0.952,0.8892580287929124,0.9843081312410842,0.4124293785310734,0.9655068046526178,1.0,0.8402662229617303,10000.0,229232.0,15.0,0.6076610138646524,0.39233898613534746,5729.333333333334,20.43541898778562,8786.666666666666,381.29816687664805,5.666666666666667,0.2519763153394847,3.3333333333333335,0.12598815766974236,3.3333333333333335,0.12598815766974236,2.3333333333333335,0.12598815766974236,0.0,0.0,0.0,0.0,1.0,0.0
